goodreads_book_id,authors,original_publication_year,original_title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
37377,Nancy Tillman,2005.0,On the Night You Were Born,4.35,146,433,1522,2793,7000
11104030,Rachel Bertsche,2011.0,,3.44,567,1543,3792,3641,2040
20886354,"Brandon Sanderson, Jon Foster",2014.0,Legion: Skin Deep,4.11,31,232,1988,5179,3780
22895264,Jennifer L. Armentrout,2014.0,Wicked,4.08,315,733,2802,5603,6555
6953500,Meg Cabot,2010.0,Insatiable,3.44,992,2688,6597,6224,3650
22600903,J.  Daniels,2014.0,Where I Belong,4.05,432,895,3527,6922,7552
366337,Debbie Macomber,2007.0,Back on Blossom Street,4.14,69,335,2476,4866,5207
8257435,"François Lelord, Lorenza García",2002.0,Le Voyage d’Hector ou la recherche du bonheur,3.47,475,1400,3740,3579,2001
241969,Joshilyn Jackson,2006.0,"Between, Georgia",3.87,130,597,3126,4902,3118
33729,Jennifer Crusie,2002.0,Faking It ,3.9,222,908,4193,5978,5085
17801,"Haruki Murakami, Alfred Birnbaum, Philip Gabriel",1997.0,アンダーグラウンド [Andāguraundo],3.89,77,522,2761,4425,2827
27298,Indu Sundaresan,2002.0,The Twentieth Wife,4.03,123,472,2093,4360,3724
15059301,Erica Stevens,2012.0,,4.06,377,768,2736,5388,6378
99461,Piers Anthony,1980.0,"Split Infinity (Apprentice Adept, #1)",3.94,169,739,3385,5242,4508
44360,Rob Bell,2007.0,Sex God: Exploring the Endless Connections Between Sexuality And Spirituality,3.82,322,643,2321,3374,2827
5556595,Isabel Wolff,2009.0,A Vintage Affair,3.8,148,764,3963,5863,3139
302998,Hanif Kureishi,1990.0,The Buddha of Suburbia,3.72,247,812,3062,4438,2332
11544466,Sarah Crossan,2012.0,Breathe,3.69,433,1323,4281,5109,3633
64949,"Brian Coffey, Dean Koontz",1980.0,The Voice of the Night ,3.91,188,793,3634,4464,4547
25837338,Alex Rosenberg,2015.0,The Girl from Krakow,3.79,393,772,2207,3451,2867
6452731,Michael J. Sandel,2009.0,Justice: What's the Right Thing to Do?,4.25,83,266,1299,3843,4574
22608582,Mitchell Zuckoff,2014.0,13 Hours: The Inside Account of What Really Happened In Benghazi,4.26,175,313,1575,4461,5911
6916963,Richelle Mead,2010.0,Succubus Shadows ,4.18,134,634,3436,7530,8773
6505109,Leila Meacham,2010.0,Roses,4.02,268,636,2244,4509,4622
33726,Jennifer Crusie,1999.0,Crazy For You,3.78,214,970,4718,5632,3953
4016515,Maya Angelou,2008.0,Letter to My Daughter,4.08,120,513,2199,4028,4445
393060,Lionel Shriver,2007.0,The Post-Birthday World ,3.52,648,1334,3315,3986,2335
349129,Mordicai Gerstein,2003.0,The Man Who Walked Between the Towers,4.14,192,472,2302,4021,5570
14367051,Cassandra Clare,2012.0,,4.59,114,147,826,2137,8259
54120,"José Saramago, Margaret Jull Costa",2002.0,O Homem Duplicado,3.84,174,627,2492,4134,2672
5996209,Richelle Mead,2008.0,Thorn Queen,4.12,176,669,3379,7118,7517
697210,Jacqueline Sheehan,2007.0,Lost & Found,3.71,194,846,3261,4049,2427
543505,Beatrix Potter,1905.0,The Tale of Mrs. Tiggy-Winkle,4.19,151,470,2483,3702,6441
76668,Piers Anthony,1988.0,For Love of Evil,4.1,133,590,2379,4337,5226
13543138,Sarah Jio,2012.0,Blackberry Winter,3.96,187,710,2615,5166,4026
11318,Raymond Chandler,,Trouble Is My Business,4.05,286,308,1629,3666,3577
24761,Madeleine L'Engle,1989.0,"An Acceptable Time (Time Quintet, #5)",3.86,208,906,4110,5507,4443
127249,Steve Berry,2005.0,The Third Secret,3.84,185,687,3291,4725,3291
2854962,Jenny Nimmo,2008.0,"Charlie Bone and the Shadow (The Children of the Red King, # 7)",4.02,206,618,3148,4478,5219
38548,Lynsay Sands,2004.0,Love Bites,4.12,167,683,3809,6659,7951
17727276,Hillary Rodham Clinton,2013.0,Hard Choices,3.57,682,830,2699,3253,2260
137894,"Bob Gale, Devin Grayson, Alex Maleev, Dale Eaglesham",1999.0,"Batman: No Man's Land, Vol. 1",4.11,123,465,1842,2701,4166
9854,"Jeffrey D. Sachs, Bono",2005.0,,3.66,219,770,2640,3241,1848
11076123,Esi Edugyan,2011.0,Half Blood Blues,3.63,256,1039,3468,4690,2053
15655,Katrina Kittle,2006.0,The Kindness of Strangers,4.0,167,420,2221,4888,3617
13132816,Robin Benway,2015.0,Emmy & Oliver,3.91,281,718,3410,5811,4367
22040598,Scott McCloud,2015.0,The Sculptor,4.0,327,655,1981,3614,4325
22504701,Victoria Jamieson,2015.0,Roller Girl,4.27,444,591,2116,5854,9782
160988,P.D. Eastman,1968.0,The Best Nest,4.19,132,484,2300,3148,5968
7296271,J.L. Bourne,2010.0,Day By Day Armageddon: Beyond Exile ,4.08,114,448,1852,3667,3895
1105093,Randall Wallace,1995.0,Braveheart,4.19,218,473,1642,3230,5274
21327,"Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy",2006.0,"Fables, Volume 7: Arabian Nights (and Days)",4.1,68,343,2821,5705,5118
98687,André Aciman,2007.0,Call Me by Your Name,4.13,304,632,1799,3698,5591
15836,Anne Michaels,1996.0,Fugitive Pieces,3.95,310,772,2388,3745,4234
15549,Terry Brooks,2006.0,Armageddon's Children,4.09,121,487,2452,4793,4937
376613,Richard   Preston,1997.0,The Cobra Event,4.0,154,505,2523,4504,3964
13115995,Brodi Ashton,2013.0,Everbound,4.06,261,833,3136,5676,6654
5291189,Richard Stearns,2009.0,The Hole in Our Gospel: What does God expect of Us?  The Answer that Changed my Life and Might Just Change the World,4.18,219,385,1527,3108,4743
300650,Gary Ezzo,1993.0,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,3.58,795,918,2214,2964,2465
9722217,نور عبدالمجيد,2012.0,,3.97,343,570,1342,2331,3259
71984,Steve Coll,2004.0,"Ghost Wars: The Secret History of the CIA, Afghanistan, and Bin Laden, from the Soviet Invasion to September 10, 2001",4.28,66,175,1276,3597,4524
61794,Anonymous,1554.0,La vida del Lazarillo de Tormes y sus fortunas y adversidades ,3.49,511,1550,4166,3805,2424
25866725,E.C. Diskin,2015.0,,3.92,159,551,2340,4157,3058
161846,John Wyndham,1957.0,The Midwich Cuckoos,3.93,93,531,3167,5580,3555
20874139,Phyllis T. Smith,2011.0,,3.93,149,474,2046,3987,2801
2306910,Sandra Brown,2008.0,Smoke Screen,3.98,88,443,2920,5157,3791
7894870,"Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",2010.0,,4.38,97,271,1228,1979,5576
19156898,"Jennifer L. Holm, Tad Carpenter",2014.0,The Fourteenth Goldfish,3.87,383,734,3117,4836,4026
988170,"Kathryn Jackson, Gustav Tenggren",1952.0,Tawny Scrawny Lion (Little Golden Book),4.16,138,496,2719,3138,6141
298816,Don Richardson,1974.0,Peace Child,4.31,102,227,1206,2811,4782
400,Don DeLillo,1988.0,Libra ,3.98,156,534,2312,4740,3600
18990,John le Carré,1977.0,The Honourable Schoolboy,3.94,83,467,2832,5109,3336
1593623,Robin Hobb,2007.0,Renegade's Magic,3.46,593,1601,3693,3465,2363
16148938,Hugh Howey,2012.0,,4.26,22,154,1395,4300,4495
13105,James Redfield,1996.0,The Tenth Insight ,3.61,355,1068,2844,2857,2361
820394,Jed Rubenfeld,2006.0,The Interpretation of Murder,3.51,299,1182,3804,3864,1760
8172,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",2003.0,Superman: Birthright 1-12,4.12,123,403,1734,3087,4013
141935,"Margret Rey, H.A. Rey, Martha Weston",2003.0,Curious George Visits the Library,4.25,134,368,1927,2486,5714
45369,Julian Barnes,2005.0,Arthur & George,3.7,183,891,3641,5346,2236
381787,Gerald N. Lund,1992.0,"The Work and the Glory, Vol. 3: Truth Will Prevail",4.3,33,191,1484,3732,5164
16029994,Karina Halle,2013.0,Sins & Needles,3.98,650,1150,3759,7535,7662
61505,"E.H. Gombrich, Caroline Mustill, Clifford Harper",1936.0,Eine kurze Weltgeschichte für junge Leser: Von der Urzeit bis zur Gegenwart,4.1,120,413,1962,4245,4277
8542839,H.P. Mallory,2010.0,Fire Burn and Cauldron Bubble,3.85,440,922,3253,5005,4318
836611,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2000.0,フルーツバスケット 4,4.39,89,313,1917,4253,8934
6758423,Geneen Roth,2009.0,,3.62,541,1287,3066,3552,2974
762134,"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny",1956.0,بين القصرين,4.14,129,413,1687,3915,4324
6630751,Andrew  Peterson,2008.0,First to Kill ,4.03,165,426,1927,4099,3562
109515,Frank Bettger,1947.0,How I Raised Myself from Failure to Success in Selling,4.25,161,366,1465,2617,5152
15902792,Billy Crystal,2013.0,,3.89,265,547,2319,4025,3115
152402,Jackie Collins,1985.0,Lucky,4.08,149,495,2240,3432,4591
24938,"Stephen Schwartz, Gregory Maguire",2004.0,Wicked - Piano/Vocal Arrangement,4.45,87,175,1068,2879,6548
432283,Erma Bombeck,1971.0,If Life Is a Bowl of Cherries—What Am I Doing in the Pits?,4.07,69,378,2469,4029,4241
68530,Bernard Cornwell,2002.0,Vagabond,4.09,36,272,2246,5169,3943
275247,Frances Hodgson Burnett,1886.0,Little Lord Fauntleroy,3.81,309,1101,4201,4935,4418
16762211,Cheryl McIntyre,2012.0,Sometimes Never,3.94,327,879,3664,6572,5412
11350430,George R.R. Martin,2010.0,The Mystery Knight,4.2,30,189,1731,4973,4522
12710106,Olivia Cunning,2012.0,Double Time,4.14,321,945,3759,7360,9745
8288246,Holly Black,2011.0,,3.98,245,685,3798,7379,5557
13237327,Rhonda Byrne,2012.0,The Magic (The Secret #3),4.14,325,513,1427,2472,4803
24044596,Mariana Zapata,2015.0,,4.36,271,483,2014,5737,10709
44399,"Bill Hybels, Lavonne Neff",1988.0,Too Busy Not to Pray: Slowing Down to Be With God,4.14,93,329,1637,3017,3804
3015764,Philip Roth,2008.0,Indignation,3.69,185,808,3228,4575,2035
8526694,Teju Cole,2011.0,Open City,3.5,420,1379,3165,3736,1924
822989,Dave Pelzer,1995.0,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",4.18,137,380,1553,2798,4336
8113940,Melissa de la Cruz,2011.0,Witches of East End,3.51,600,2064,5428,5208,3262
443540,Anita Shreve,2003.0,All He Ever Wanted,3.18,728,2077,5164,3251,1299
52629,Clive Barker,1991.0,Imajica,4.24,125,352,1433,2764,4835
18080889,Vi Keeland,2013.0,Worth the Fight,4.06,294,763,3810,8335,7369
8089,Robin McKinley,1997.0,Rose Daughter,3.77,269,1302,4754,5988,4311
6433344,Janice  Thompson,2009.0,"Fools Rush In (Weddings by Bella, #1)",3.59,605,1289,3349,3302,2990
712807,Sharon Creech,2002.0,Ruby Holler,4.01,135,570,3061,4720,4682
7090290,Jen Lancaster,2010.0,,3.91,214,785,2979,4377,4019
17853024,Bernard Cornwell,2013.0,The Pagan Lord,4.34,28,131,1235,4791,5499
161415,"Zig Ziglar, Al Mayton",1974.0,See You at the Top: 25th Anniversary Edition,4.25,160,319,1345,2687,4803
25666046,Ian McGuire,2016.0,The North Water,4.01,229,563,2410,5987,4403
64732,Greg Bear,1987.0,The Forge of God,3.86,131,556,3076,4532,2999
26214866,Robert Dugoni,2016.0,,4.25,71,243,1832,6000,6040
16130723,Brad Thor,2013.0,Hidden Order,4.1,116,351,1956,4317,4095
111220,Alison Weir,1999.0, ,3.97,210,524,2520,4793,3834
1524,"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",-458.0,Ἀγαμέμνων,3.82,140,749,3486,4253,3304
16280689,Kevin Hearne,2016.0,Staked,4.23,55,256,1714,4789,5065
31819,"David Baggett, Shawn E. Klein",2004.0,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,4.45,197,274,955,1641,6249
4800764,Maya Banks,2009.0,"Sweet Persuasion (Sweet Series, #2)",4.09,255,843,3246,6041,7283
16136599,"P.C. Cast, Kristin Cast",2014.0,Redeemed,3.95,524,997,2851,3881,5709
21086818,Henry Marsh,2014.0,"Do No Harm: Stories of Life, Death and Brain Surgery",4.22,120,298,1689,4534,5209
33356,Max Barry,2002.0,Jennifer Government,3.65,272,1010,3536,4450,2332
126185,David Baldacci,2001.0,The Christmas Train,3.56,445,1407,4566,4497,2689
313267,Christine Feehan,2004.0,"Dark Destiny (Carpathians, #13)",4.29,83,370,2322,4828,7807
52367,"Frank Miller, Lynn Varley",2001.0,Batman: The Dark Knight Strikes Again,3.21,1354,2085,3179,2769,2216
145397,Katharine Hepburn,1991.0,Me: Stories of My Life,3.87,301,643,2640,3724,3396
95708,Neil A. Fiore,1988.0,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,3.88,282,632,2435,3426,3299
23214408,Anna Todd,2015.0,After Ever Happy,4.08,565,943,2339,4093,7184
18232495,Joel C. Rosenberg,2014.0,The Auschwitz Escape,4.32,129,257,1062,3113,4973
10541,Bill Bryson,1994.0,Made in America: An Informal History of the English Language in the United States,3.89,91,468,2844,4592,2870
4887,"Alice  Miller, Ruth Ward",1979.0,Das Drama des begabten Kindes und die Suche nach dem wahren Selbst: eine Um- und Fortschreibung,4.09,189,490,2025,3548,4578
827497,Dale Wasserman,1970.0,One Flew Over the Cuckoo's Nest (script),4.28,106,253,1432,3961,5429
129327,H.P. Lovecraft,1941.0,The Case of Charles Dexter Ward,4.2,75,318,1817,4227,4929
645180,Austin Grossman,2007.0,Soon I Will Be Invincible,3.68,216,1022,3240,4548,2333
33144,Janet Fitch,2006.0,Paint It Black,3.47,568,1426,2871,2714,2200
11429,Karen Kingsbury,2006.0,Ever After,4.31,118,318,1303,2811,5399
5068,Graham Swift,1996.0,Last Orders,3.68,268,871,3042,3971,2242
51715,"Roland Barthes, Annette Lavers",1957.0,Mythologies,4.11,130,370,1838,4051,4081
13270,"Aristotle, Malcolm Heath",-335.0,Περὶ ποιητικῆς,3.81,231,982,3658,4502,3768
12737118,Melanie Gideon,2008.0,Wife 22,3.51,362,1229,3998,4690,1688
20871704,Colleen Oakley,2015.0,,3.79,169,586,2597,3890,2297
394841,Mike Lupica,2004.0,Travel Team,4.06,157,356,1664,2946,3361
11306,Susan Cooper,1984.0,"The Dark Is Rising Sequence (The Dark Is Rising, #1-5)",4.29,169,386,1758,4102,6810
12002819,Margot Livesey,2012.0,,3.59,267,1153,4358,5293,2116
125959,Ted Dekker,2006.0,Saint,4.04,117,562,2196,3873,4133
60080,"Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard",1785.0,Grundlegung zur Metaphysik der Sitten,3.78,312,859,2736,3638,3073
25614598,"Douglas Preston, Lincoln Child",2015.0,Crimson Shore,4.0,115,510,2200,4338,3563
541024,Theodore Sturgeon,1953.0,More Than Human,3.98,188,634,2515,4548,4163
20318201,"James Patterson, Michael Ledwidge",2014.0,Burn,3.88,190,650,2884,4397,3331
11996019,Donna Russo Morin,2012.0,,3.81,426,786,1905,1949,3188
426030,Dee Henderson,2002.0,The Healer,4.4,43,176,1428,3516,6668
4633,Ernest Hemingway,1970.0,Islands in the Stream,3.86,168,659,2792,3933,3165
359461,Dee Henderson,2001.0,The Guardian,4.4,34,165,1423,3762,6779
8163161,Bisco Hatori,2009.0,桜蘭高校ホスト部 15,4.54,75,167,947,2233,7401
604635,"Erlend Loe, Tor Ketil Solberg",1996.0,Naiv.Super.,3.89,243,721,2559,4346,3469
8110748,"Meca Tanaka, 田中メカ",2007.0,キスよりも早く1,4.23,182,550,1880,2691,6134
6261270,Andy Andrews,2009.0,"The Noticer: Sometimes, all a person needs is a little perspective.",4.17,142,530,1628,2870,4810
11324,Iris Murdoch,1954.0,Under The Net,3.76,274,790,2716,3618,2684
12039943,John Lanchester,2012.0,Capital,3.68,217,731,2865,4229,1843
11551045,"P.C. Cast, Kristin Cast",2012.0,Lenobia's Vow,4.16,163,561,2520,3946,6334
28262024,Elle Kennedy,2016.0,,4.05,166,698,3503,7282,6332
2358870,Eoin Colfer,2003.0,"Artemis Fowl Boxed Set (Artemis Fowl, #1-5)",4.29,198,367,1466,2973,5936
11913681,Shana Norris,2011.0,,3.74,323,1078,3814,3627,3680
12782865,Peter  May,2011.0,The Lewis Man,4.2,66,230,1582,5081,4508
62233,Terry Brooks,2007.0,The Elves of Cintra ,4.09,78,364,2333,4773,4372
28248,Trudi Canavan,2005.0,Priestess of the White,3.84,260,884,3194,4702,3714
12760903,Jessica Sorensen,2011.0,,4.15,119,440,2260,4516,5450
763594,Robert Ludlum,1976.0,The Gemini Contenders,3.87,92,505,3032,4231,2903
330944,Conn Iggulden,2005.0,"The Field of Swords (Emperor, #3)",4.26,50,173,1397,4345,4708
6049585,Blake Crouch,2009.0,Abandon,3.74,313,958,3051,4169,2899
85425,Linda Fairstein,1996.0,Final Jeopardy,3.9,236,559,3002,4556,3599
55229,Jay Winik,2001.0,April 1865: The Month That Saved America (P.S.),4.15,156,379,1458,3184,4063
7159016,Jessica Verday,2010.0,The Haunted,4.15,258,682,2271,3829,6440
595822,Dee Henderson,2001.0,,4.38,32,171,1440,3523,6133
25893582,Julie Buxbaum,2016.0,Tell Me Three Things,4.1,218,573,3140,7359,6807
561403,Cecily von Ziegesar,2005.0,"The It Girl (It Girl, Book 1)",3.66,484,1215,3672,3547,3358
263149,Lynsay Sands,2003.0,Single White Vampire,4.16,159,602,3365,6388,8102
1111600,Robert Jordan,1990.0,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)",4.37,166,257,970,2360,5386
26324,Daniel Goleman,2006.0,Social Intelligence: The New Science of Human Relationships,3.97,141,465,2095,3566,3128
17903381,"HaveYouSeenThisGirL, Jan Irene Villar",2013.0,,4.4,294,297,638,891,4925
8437379,Susan Elizabeth Phillips,2010.0,Call Me Irresistible,4.07,160,661,3445,6836,6456
289029,Robin S. Sharma,1999.0,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,3.93,181,542,2261,3889,3183
659546,Jennifer McMahon,2007.0,Promise Not to Tell,3.62,176,1137,4278,4915,2279
10790376,Debora Geary,2011.0,A Modern Witch,3.73,571,1155,2728,3407,3614
56466,Andy Andrews,2002.0,The Traveler's Gift: Seven Decisions that Determine Personal Success,4.1,265,547,1647,2795,4461
17973653,Elle Casey,2013.0,Shine Not Burn,4.07,318,812,3343,7807,7273
155370,Margaret Peterson Haddix,2005.0,Double Identity,4.01,144,782,3061,4623,5238
17673271,"Si Robertson, Mark Schlabach",2013.0,,3.94,379,488,1649,2270,3272
10803806,Tom Angleberger,2011.0,Darth Paper Strikes Back,4.12,322,467,1811,3461,5038
9166877,Kady Cross,2011.0,The Girl in the Steel Corset,3.81,665,1590,4603,6659,6030
1820716,Daniel Glattauer,2006.0,Gut gegen Nordwind,3.88,402,1018,2983,4676,4603
122756,"James Lincoln Collier, Christopher Collier",1974.0,My Brother Sam Is Dead,3.39,920,1776,4368,3894,2487
72623,Linda Howard,1994.0,Dream Man,4.04,201,674,3219,5478,5801
91017,Tom Holland,2003.0,Rubicon: The Last Years of the Roman Republic,4.17,94,283,1609,4369,4241
71823,Stephen King,1996.0,"The Green Mile, Part 6: Coffey on the Mile",4.55,34,124,976,3237,8201
170171,Laurie Halse Anderson,2002.0,,3.62,309,1534,4769,4987,3123
5618698,Molly Harper,2009.0,"Nice Girls Don't Have Fangs (Jane Jameson, #1)",3.92,425,1067,4412,7074,6329
31334,"Anne Rice, Anne Rampling",1986.0,Belinda,3.6,565,1467,3507,3187,3327
8449698,Eloisa James,2011.0,When Beauty Tamed the Beast,4.06,206,706,3524,7015,6668
8720415,Richard Paul Evans,2011.0,Miles to Go,4.27,60,179,1468,4190,4870
107781,Julie Garwood,1991.0,The Gift,4.17,122,490,2783,4969,6663
12959045,Derf Backderf,2012.0,My Friend Dahmer,3.88,232,683,2802,5190,3426
107783,Julie Garwood,1988.0,The Lion's Lady,4.16,123,586,3129,5929,7383
23245594,Mary Kay Andrews,2015.0,,3.58,192,1034,3742,4007,1810
10295484,Cindy C. Bennett,2010.0,Heart on a Chain,4.04,455,878,2906,5429,6671
7987,Brian Jacques,1999.0,The Legend of Luke,3.99,88,567,3365,4817,4575
646195,"Dick King-Smith, Maggie Kneen",1983.0,The Sheep-Pig,4.05,204,531,2647,3659,4924
8152697,Wally Lamb,2009.0,Wishin' and Hopin': A Christmas Story,3.52,256,1282,4327,4062,1973
13152668,Jack McCallum,2012.0,Dream Team,4.16,175,297,1302,2846,3800
914211,"Kerry Patterson, Joseph Grenny, David Maxfield, Ron McMillan, Al Switzler",2007.0,Influencer: The Power to Change Anything,3.98,150,453,1877,3133,3083
116982,Roger Zelazny,1976.0,The Hand of Oberon - The Courts of Chaos ,4.19,48,311,2292,5090,5660
7828781,Maya Banks,2010.0,No Place to Run,4.29,82,364,2378,6569,8581
106124,"Jeff Smith, Steve Hamaker",1997.0,"The Dragonslayer (Bone, #4)",4.33,78,270,1520,3450,6038
34451,Joel Fuhrman,2003.0,Eat to Live,4.12,137,480,1819,3818,4489
11738128,Tessa Dare,2012.0,A Week to Be Wicked,4.12,176,561,2896,6130,6510
20575434,Ann M. Martin,2014.0,,4.21,234,328,1709,4697,5659
207365,Karen Chance,2007.0,Claimed By Shadow,3.98,243,917,4419,7039,6585
200963,"Susan S. Adler, Renée Graef, Nancy Niles",1986.0,"Meet Samantha: An American Girl (American Girls: Samantha, #1)",3.95,336,921,4091,4510,6139
3419808,Sebastian Barry,2008.0,The Secret Scripture,3.75,324,973,3210,5189,3014
6911529,"Greg Rucka, J.H. Williams III, Rachel Maddow",2010.0,Batwoman: Elegy,4.16,291,477,1761,3557,5408
764073,Julie Otsuka,2002.0,When the Emperor Was Divine,3.7,182,900,4049,5737,2400
17254035,Sophie Jordan,2013.0,Foreplay,3.94,298,795,3385,6232,4958
37296,John Sandford,1994.0,Night Prey,4.14,39,183,2447,6298,4918
192888,Dorothy L. Sayers,1926.0,Clouds of Witness,4.04,83,364,3076,5618,4541
1176884,Stephanie Bond,2006.0,Body Movers ,3.84,277,707,3007,4218,3406
40136,Anthony Bourdain,2005.0,"The Nasty Bits: Collected Varietal Cuts, Useable Trim, Scraps, and Bones",3.75,68,504,2944,3941,1803
29906980,George Saunders,2017.0,Lincoln in the Bardo,3.93,996,1809,4186,7887,9135
7745031,William Gibson,2010.0,Zero History,3.93,172,573,2530,5049,3406
12021559,Chelsea Fine,2011.0,Sophie & Carter,3.83,356,1114,3390,4184,4374
38703,Louis Sachar,2006.0,Small Steps,3.69,267,1177,4066,4471,3114
11940384,Alex Marwood,2008.0,The Wicked Girls,3.48,402,1342,4175,4161,1841
155291,Simon R. Green,2003.0,Agents of Light and Darkness,4.0,148,474,2982,5461,4360
41069,John Brunner,1968.0,Stand on Zanzibar,3.96,298,712,2423,4070,4314
6261477,Gwen Cooper,2009.0,Homer's Odyssey ,4.18,238,422,1831,3681,5437
433035,Agatha Christie,1940.0,Sad Cypress,3.83,98,679,4619,6215,3695
1070527,"Michael Dante DiMartino, Bryan Konietzko",2006.0,Avatar: Last Airbender v. 1 (Avatar (Graphic Novels)),4.52,53,171,897,1519,5742
17478,Enid Blyton,1942.0,Five Go to Smuggler's Top,4.03,86,456,2939,4192,4421
